anno1.g54.t1 HAP1_SCAFFOLD_281 153779 167478
anno1.g55.t1 HAP1_SCAFFOLD_281 178306 183032
anno2.g92.t1 HAP1_SCAFFOLD_281 178306 183032
anno2.g93.t1 HAP1_SCAFFOLD_281 179498 180826
anno2.g94.t1 HAP1_SCAFFOLD_281 193577 195592
anno1.g56.t1 HAP1_SCAFFOLD_281 221373 221983
anno1.g57.t1 HAP1_SCAFFOLD_281 232501 249190
anno2.g96.t1 HAP1_SCAFFOLD_281 246644 248500
anno2.g97.t1 HAP1_SCAFFOLD_281 248735 249190
anno2.g98.t1 HAP1_SCAFFOLD_281 249221 255908
anno2.g98.t2 HAP1_SCAFFOLD_281 249221 257725
anno2.g99.t1 HAP1_SCAFFOLD_281 258205 259272
anno2.g99.t2 HAP1_SCAFFOLD_281 258205 259041
anno2.g99.t3 HAP1_SCAFFOLD_281 258205 262185
anno2.g100.t1 HAP1_SCAFFOLD_281 262776 263597
anno2.g101.t1 HAP1_SCAFFOLD_281 264039 265040
anno1.g61.t1 HAP1_SCAFFOLD_281 265204 265743
anno1.g62.t1 HAP1_SCAFFOLD_281 265824 266579
anno2.g103.t1 HAP1_SCAFFOLD_281 265854 266579
anno1.g63.t1 HAP1_SCAFFOLD_281 266675 267091
anno2.g105.t1 HAP1_SCAFFOLD_281 267194 271397
anno1.g65.t1 HAP1_SCAFFOLD_281 272760 273584
anno2.g106.t1 HAP1_SCAFFOLD_281 272760 275181
anno2.g107.t1 HAP1_SCAFFOLD_281 276167 279338
anno1.g67.t1 HAP1_SCAFFOLD_281 278956 279273
anno2.g108.t1 HAP1_SCAFFOLD_281 279484 285333
anno2.g108.t2 HAP1_SCAFFOLD_281 279484 280512
anno2.g109.t1 HAP1_SCAFFOLD_281 286799 287617
anno2.g110.t1 HAP1_SCAFFOLD_281 290758 293123
anno2.g111.t1 HAP1_SCAFFOLD_281 293166 293516
anno1.g69.t1 HAP1_SCAFFOLD_281 293166 301136
anno2.g112.t1 HAP1_SCAFFOLD_281 300204 301136
anno2.g113.t1 HAP1_SCAFFOLD_281 303580 305160
anno1.g70.t1 HAP1_SCAFFOLD_281 319391 321106
anno1.g71.t1 HAP1_SCAFFOLD_281 322835 323257
anno1.g72.t1 HAP1_SCAFFOLD_281 371845 372990
anno1.g73.t1 HAP1_SCAFFOLD_281 374664 374972
anno1.g74.t1 HAP1_SCAFFOLD_281 377443 378820
anno2.g118.t1 HAP1_SCAFFOLD_281 378440 378820
anno2.g119.t1 HAP1_SCAFFOLD_281 378865 380178
anno1.g76.t1 HAP1_SCAFFOLD_294 2 17704
anno2.g120.t1 HAP1_SCAFFOLD_294 1 20369
anno1.g77.t1 HAP1_SCAFFOLD_294 31316 32142
anno2.g122.t1 HAP1_SCAFFOLD_295 23401 23790
anno2.g123.t1 HAP1_SCAFFOLD_295 23832 25531
anno1.g79.t1 HAP1_SCAFFOLD_295 28999 29307
anno1.g80.t1 HAP1_SCAFFOLD_295 30989 32134
anno1.g81.t1 HAP1_SCAFFOLD_295 82796 83218
anno2.g127.t1 HAP1_SCAFFOLD_295 84947 89106
anno2.g128.t1 HAP1_SCAFFOLD_295 107991 114357
anno1.g84.t1 HAP1_SCAFFOLD_295 121218 124585
anno2.g129.t1 HAP1_SCAFFOLD_295 150405 153383
anno2.g130.t1 HAP1_SCAFFOLD_295 159383 160702
anno1.g86.t1 HAP1_SCAFFOLD_295 246144 249362
anno1.g87.t1 HAP1_SCAFFOLD_295 277168 279202
anno1.g88.t1 HAP1_SCAFFOLD_299 18091 20538
anno1.g89.t1 HAP1_SCAFFOLD_299 200479 201729
anno2.g131.t1 HAP1_SCAFFOLD_299 199477 201729
anno1.g90.t1 HAP1_SCAFFOLD_299 202651 202917
anno2.g132.t1 HAP1_SCAFFOLD_299 202651 202941
anno1.g91.t1 HAP1_SCAFFOLD_300 46309 46575
anno1.g92.t1 HAP1_SCAFFOLD_300 215414 248522
anno1.g93.t1 HAP1_SCAFFOLD_302 2 19221
anno1.g94.t1 HAP1_SCAFFOLD_302 26784 27053
anno2.g136.t1 HAP1_SCAFFOLD_302 26784 27083
anno2.g137.t1 HAP1_SCAFFOLD_302 29027 30907
anno1.g95.t1 HAP1_SCAFFOLD_302 50408 57363
anno2.g138.t1 HAP1_SCAFFOLD_302 50408 57363
anno1.g96.t1 HAP1_SCAFFOLD_302 72241 74571
anno2.g139.t1 HAP1_SCAFFOLD_302 72241 74571
anno1.g97.t1 HAP1_SCAFFOLD_302 94458 94889
anno1.g98.t1 HAP1_SCAFFOLD_302 98541 98927
anno2.g141.t1 HAP1_SCAFFOLD_302 98541 99758
anno2.g142.t1 HAP1_SCAFFOLD_302 129553 131689
anno2.g142.t2 HAP1_SCAFFOLD_302 129553 131689
anno1.g99.t1 HAP1_SCAFFOLD_302 251307 251663
anno1.g100.t1 HAP1_SCAFFOLD_307 153726 154973
anno2.g143.t1 HAP1_SCAFFOLD_307 152724 154973
anno1.g101.t1 HAP1_SCAFFOLD_307 155893 156159
anno2.g144.t1 HAP1_SCAFFOLD_307 155893 156183
anno1.g102.t1 HAP1_SCAFFOLD_307 214761 230000
anno2.g145.t1 HAP1_SCAFFOLD_307 219952 230000
anno2.g147.t1 HAP1_SCAFFOLD_312 18086 19080
anno1.g104.t1 HAP1_SCAFFOLD_312 26657 26926
anno2.g148.t1 HAP1_SCAFFOLD_312 26657 26956
anno1.g105.t1 HAP1_SCAFFOLD_312 45138 46921
anno1.g106.t1 HAP1_SCAFFOLD_312 57590 57793
anno1.g107.t1 HAP1_SCAFFOLD_312 161308 161601
anno1.g108.t1 HAP1_SCAFFOLD_312 164100 166448
anno2.g151.t1 HAP1_SCAFFOLD_312 164100 166448
anno2.g152.t1 HAP1_SCAFFOLD_313 1 914
anno1.g109.t1 HAP1_SCAFFOLD_313 2 11875
anno1.g110.t1 HAP1_SCAFFOLD_317 115474 116722
anno2.g153.t1 HAP1_SCAFFOLD_317 114472 116722
anno1.g111.t1 HAP1_SCAFFOLD_317 117642 117908
anno2.g154.t1 HAP1_SCAFFOLD_317 117642 117932
anno1.g112.t1 HAP1_SCAFFOLD_317 173727 189000
anno2.g155.t1 HAP1_SCAFFOLD_317 173708 189000
anno1.g113.t1 HAP1_SCAFFOLD_330 145532 147979
anno2.g156.t1 HAP1_SCAFFOLD_330 147818 156000
anno2.g157.t1 HAP1_SCAFFOLD_337 23237 25484
anno2.g158.t1 HAP1_SCAFFOLD_337 53827 66335
anno2.g159.t1 HAP1_SCAFFOLD_337 66503 68836
anno1.g115.t1 HAP1_SCAFFOLD_337 69526 70332
anno1.g116.t1 HAP1_SCAFFOLD_337 70646 71233
anno2.g162.t1 HAP1_SCAFFOLD_337 72484 72864
anno2.g163.t1 HAP1_SCAFFOLD_337 73968 74345
anno1.g117.t1 HAP1_SCAFFOLD_337 74414 76172
anno2.g164.t1 HAP1_SCAFFOLD_337 75513 76172
anno2.g165.t1 HAP1_SCAFFOLD_337 83635 85089
anno2.g166.t1 HAP1_SCAFFOLD_337 88829 90526
anno2.g167.t1 HAP1_SCAFFOLD_337 90817 93113
anno1.g119.t1 HAP1_SCAFFOLD_337 91369 93113
anno1.g120.t1 HAP1_SCAFFOLD_337 93874 94491
anno1.g121.t1 HAP1_SCAFFOLD_337 94967 95356
anno1.g122.t1 HAP1_SCAFFOLD_337 95467 95706
anno1.g123.t1 HAP1_SCAFFOLD_340 28639 29550
anno1.g124.t1 HAP1_SCAFFOLD_340 30384 31169
anno1.g125.t1 HAP1_SCAFFOLD_340 62695 65190
anno1.g126.t1 HAP1_SCAFFOLD_342 38693 40992
anno1.g127.t1 HAP1_SCAFFOLD_345 77106 79450
anno2.g173.t1 HAP1_SCAFFOLD_345 77106 79573
anno2.g174.t1 HAP1_SCAFFOLD_345 120492 122192
anno1.g129.t1 HAP1_SCAFFOLD_353 1 3073
anno2.g175.t1 HAP1_SCAFFOLD_353 287 3073
anno2.g176.t1 HAP1_SCAFFOLD_353 4076 4822
anno1.g130.t1 HAP1_SCAFFOLD_353 73113 74874
anno1.g131.t1 HAP1_SCAFFOLD_353 122042 122972
anno2.g178.t1 HAP1_SCAFFOLD_353 122042 123000
anno2.g179.t1 HAP1_SCAFFOLD_354 27931 30182
anno2.g179.t2 HAP1_SCAFFOLD_354 27931 30182
anno1.g132.t1 HAP1_SCAFFOLD_354 29831 30584
anno1.g133.t1 HAP1_SCAFFOLD_354 38262 38914
anno2.g181.t1 HAP1_SCAFFOLD_354 56696 59176
anno2.g181.t2 HAP1_SCAFFOLD_354 56696 57793
anno2.g182.t1 HAP1_SCAFFOLD_354 67639 68317
anno1.g134.t1 HAP1_SCAFFOLD_354 70716 85548
anno2.g184.t1 HAP1_SCAFFOLD_354 91632 92375
anno2.g185.t1 HAP1_SCAFFOLD_354 103317 105332
anno1.g136.t1 HAP1_SCAFFOLD_354 109960 110202
anno1.g137.t1 HAP1_SCAFFOLD_359 73682 87037
anno2.g187.t1 HAP1_SCAFFOLD_359 73682 87037
anno1.g138.t1 HAP1_SCAFFOLD_365 2 106
anno2.g188.t1 HAP1_SCAFFOLD_365 1 106
anno1.g139.t1 HAP1_SCAFFOLD_365 25936 31369
anno2.g189.t1 HAP1_SCAFFOLD_365 25936 32142
anno1.g140.t1 HAP1_SCAFFOLD_368 1272 2650
anno2.g190.t1 HAP1_SCAFFOLD_368 2270 2650
anno1.g141.t1 HAP1_SCAFFOLD_368 2695 4008
anno2.g191.t1 HAP1_SCAFFOLD_368 2737 4008
anno1.g142.t1 HAP1_SCAFFOLD_368 47796 73416
anno2.g192.t1 HAP1_SCAFFOLD_368 47796 69103
anno1.g143.t1 HAP1_SCAFFOLD_369 15740 27191
anno2.g193.t1 HAP1_SCAFFOLD_369 24177 24398
anno1.g144.t1 HAP1_SCAFFOLD_369 27758 30812
anno2.g194.t1 HAP1_SCAFFOLD_369 27758 30812
anno2.g195.t1 HAP1_SCAFFOLD_371 18601 19578
anno1.g145.t1 HAP1_SCAFFOLD_371 31389 31871
anno2.g196.t1 HAP1_SCAFFOLD_371 31389 32124
anno2.g197.t1 HAP1_SCAFFOLD_377 23964 24407
anno2.g198.t1 HAP1_SCAFFOLD_377 25343 25705
anno1.g146.t1 HAP1_SCAFFOLD_380 1 12030
anno1.g147.t1 HAP1_SCAFFOLD_380 18875 30282
anno2.g200.t1 HAP1_SCAFFOLD_380 18875 30282
anno1.g148.t1 HAP1_SCAFFOLD_380 78242 93855
anno2.g201.t1 HAP1_SCAFFOLD_380 93843 93938
anno1.g149.t1 HAP1_SCAFFOLD_385 38668 39916
anno2.g202.t1 HAP1_SCAFFOLD_385 37666 39916
anno1.g150.t1 HAP1_SCAFFOLD_385 40836 41102
anno2.g203.t1 HAP1_SCAFFOLD_385 40836 41126
anno1.g151.t1 HAP1_SCAFFOLD_386 2 13491
anno2.g204.t1 HAP1_SCAFFOLD_386 3838 5733
anno1.g152.t1 HAP1_SCAFFOLD_386 74529 88885
anno2.g205.t1 HAP1_SCAFFOLD_386 74529 88885
anno2.g206.t1 HAP1_SCAFFOLD_391 1 82
anno1.g153.t1 HAP1_SCAFFOLD_391 2 82
anno1.g154.t1 HAP1_SCAFFOLD_391 76839 86631
anno1.g155.t1 HAP1_SCAFFOLD_392 29774 38844
anno2.g208.t1 HAP1_SCAFFOLD_392 37957 38844
anno1.g156.t1 HAP1_SCAFFOLD_392 39704 40489
anno1.g157.t1 HAP1_SCAFFOLD_392 48102 51266
anno1.g158.t1 HAP1_SCAFFOLD_400 903 1838
anno2.g210.t1 HAP1_SCAFFOLD_400 903 1931
anno1.g159.t1 HAP1_SCAFFOLD_400 1902 2165
anno1.g160.t1 HAP1_SCAFFOLD_400 2194 3177
anno2.g211.t1 HAP1_SCAFFOLD_400 2194 3216
anno1.g161.t1 HAP1_SCAFFOLD_400 3222 3497
anno1.g162.t1 HAP1_SCAFFOLD_400 66480 82060
anno2.g212.t1 HAP1_SCAFFOLD_400 67486 82060
anno1.g163.t1 HAP1_SCAFFOLD_403 1 8848
anno2.g213.t1 HAP1_SCAFFOLD_403 1 8848
anno1.g164.t1 HAP1_SCAFFOLD_403 62298 62564
anno1.g165.t1 HAP1_SCAFFOLD_412 2 12924
anno2.g215.t1 HAP1_SCAFFOLD_412 1 12924
anno1.g166.t1 HAP1_SCAFFOLD_414 41385 60228
anno2.g216.t1 HAP1_SCAFFOLD_414 49572 60228
anno1.g167.t1 HAP1_SCAFFOLD_416 1 29088
anno2.g217.t1 HAP1_SCAFFOLD_416 1 23257
anno2.g218.t1 HAP1_SCAFFOLD_419 22547 23515
anno1.g169.t1 HAP1_SCAFFOLD_419 71966 72873
anno1.g170.t1 HAP1_SCAFFOLD_428 34925 46177
anno1.g171.t1 HAP1_SCAFFOLD_436 45819 48066
anno2.g220.t1 HAP1_SCAFFOLD_436 46375 46620
anno1.g172.t1 HAP1_SCAFFOLD_437 41165 63963
anno2.g221.t1 HAP1_SCAFFOLD_437 41165 63963
anno1.g173.t1 HAP1_SCAFFOLD_441 2 22186
anno2.g222.t1 HAP1_SCAFFOLD_441 1 16860
anno1.g174.t1 HAP1_SCAFFOLD_446 35191 35967
anno1.g175.t1 HAP1_SCAFFOLD_446 36941 37726
anno1.g176.t1 HAP1_SCAFFOLD_446 45505 47952
anno1.g177.t1 HAP1_SCAFFOLD_452 23430 25993
anno2.g225.t1 HAP1_SCAFFOLD_452 23430 28136
anno1.g178.t1 HAP1_SCAFFOLD_452 30535 54651
anno1.g179.t1 HAP1_SCAFFOLD_457 44584 53000
anno2.g226.t1 HAP1_SCAFFOLD_457 44584 53000
anno1.g180.t1 HAP1_SCAFFOLD_458 28699 52000
anno2.g227.t1 HAP1_SCAFFOLD_458 35758 52000
anno1.g181.t1 HAP1_SCAFFOLD_459 23591 44353
anno2.g228.t1 HAP1_SCAFFOLD_459 23591 39240
anno1.g182.t1 HAP1_SCAFFOLD_464 3413 3679
anno1.g183.t1 HAP1_SCAFFOLD_465 33740 50000
anno2.g230.t1 HAP1_SCAFFOLD_465 33740 38099
anno1.g184.t1 HAP1_SCAFFOLD_466 1 8412
anno1.g185.t1 HAP1_SCAFFOLD_466 49349 49677
anno2.g232.t1 HAP1_SCAFFOLD_469 1 229
anno1.g186.t1 HAP1_SCAFFOLD_469 2 229
anno1.g187.t1 HAP1_SCAFFOLD_470 38052 38336
anno1.g188.t1 HAP1_SCAFFOLD_470 38385 38690
anno2.g233.t1 HAP1_SCAFFOLD_470 38385 38657
anno1.g189.t1 HAP1_SCAFFOLD_470 38739 39065
anno1.g190.t1 HAP1_SCAFFOLD_476 4581 6428
anno2.g234.t1 HAP1_SCAFFOLD_476 42082 42447
anno1.g191.t1 HAP1_SCAFFOLD_478 1 9710
anno1.g192.t1 HAP1_SCAFFOLD_483 5155 31406
anno1.g193.t1 HAP1_SCAFFOLD_488 1 24118
anno2.g235.t1 HAP1_SCAFFOLD_488 1 24118
anno1.g194.t1 HAP1_SCAFFOLD_495 2 13445
anno2.g236.t1 HAP1_SCAFFOLD_495 1 13445
anno1.g195.t1 HAP1_SCAFFOLD_495 18108 30240
anno1.g196.t1 HAP1_SCAFFOLD_496 2 4267
anno2.g237.t1 HAP1_SCAFFOLD_496 1 4267
anno1.g197.t1 HAP1_SCAFFOLD_496 13139 15906
anno1.g198.t1 HAP1_SCAFFOLD_501 1 13965
anno1.g199.t1 HAP1_SCAFFOLD_505 2814 27210
anno2.g240.t1 HAP1_SCAFFOLD_505 14495 27210
anno1.g200.t1 HAP1_SCAFFOLD_505 29406 35000
anno1.g201.t1 HAP1_SCAFFOLD_506 22005 34942
anno1.g202.t1 HAP1_SCAFFOLD_507 1938 15588
anno1.g202.t2 HAP1_SCAFFOLD_507 1938 15588
anno2.g242.t1 HAP1_SCAFFOLD_507 1926 15588
anno2.g242.t2 HAP1_SCAFFOLD_507 1926 15588
anno1.g203.t1 HAP1_SCAFFOLD_507 25726 34784
anno2.g243.t1 HAP1_SCAFFOLD_507 25348 26694
anno2.g244.t1 HAP1_SCAFFOLD_507 30312 34784
anno2.g245.t1 HAP1_SCAFFOLD_511 1 8878
anno1.g204.t1 HAP1_SCAFFOLD_511 8021 11054
anno1.g205.t1 HAP1_SCAFFOLD_511 23478 25393
anno2.g246.t1 HAP1_SCAFFOLD_511 23478 25408
anno1.g206.t1 HAP1_SCAFFOLD_515 5963 33894
anno2.g247.t1 HAP1_SCAFFOLD_515 5963 23899
anno1.g207.t1 HAP1_SCAFFOLD_516 1308 3668
anno1.g208.t1 HAP1_SCAFFOLD_516 27716 32350
anno1.g209.t1 HAP1_SCAFFOLD_519 4624 12962
anno1.g210.t1 HAP1_SCAFFOLD_519 24187 25956
anno2.g251.t1 HAP1_SCAFFOLD_519 26681 30948
anno2.g253.t1 HAP1_SCAFFOLD_519 31640 31864
anno2.g254.t1 HAP1_SCAFFOLD_519 31903 32118
anno1.g212.t1 HAP1_SCAFFOLD_520 2 9982
anno1.g213.t1 HAP1_SCAFFOLD_522 2 24931
anno1.g213.t2 HAP1_SCAFFOLD_522 2 21204
anno1.g214.t1 HAP1_SCAFFOLD_529 1 21853
anno1.g214.t2 HAP1_SCAFFOLD_529 1 21853
anno1.g215.t1 HAP1_SCAFFOLD_531 687 5714
anno1.g216.t1 HAP1_SCAFFOLD_531 27418 27771
anno1.g217.t1 HAP1_SCAFFOLD_537 2 15347
anno2.g261.t1 HAP1_SCAFFOLD_537 1 15347
anno1.g218.t1 HAP1_SCAFFOLD_541 26731 29820
anno1.g219.t1 HAP1_SCAFFOLD_547 13593 29131
anno2.g263.t1 HAP1_SCAFFOLD_547 14880 29131
anno1.g220.t1 HAP1_SCAFFOLD_551 2 80
anno1.g221.t1 HAP1_SCAFFOLD_551 8791 26137
anno1.g222.t1 HAP1_SCAFFOLD_553 2 17697
anno2.g265.t1 HAP1_SCAFFOLD_553 1 17697
anno2.g266.t1 HAP1_SCAFFOLD_554 1 3377
anno1.g224.t1 HAP1_SCAFFOLD_554 17384 21798
anno2.g267.t1 HAP1_SCAFFOLD_554 17384 19334
anno2.g268.t1 HAP1_SCAFFOLD_556 2695 2973
anno1.g225.t1 HAP1_SCAFFOLD_558 1 6604
anno2.g269.t1 HAP1_SCAFFOLD_558 6374 6598
anno1.g226.t1 HAP1_SCAFFOLD_561 1 3169
anno1.g227.t1 HAP1_SCAFFOLD_561 8115 20382
anno2.g270.t3 HAP1_SCAFFOLD_562 194 11142
anno2.g271.t1 HAP1_SCAFFOLD_562 18358 19332
anno2.g272.t1 HAP1_SCAFFOLD_562 19481 22506
anno1.g229.t1 HAP1_SCAFFOLD_563 15895 26979
anno2.g273.t1 HAP1_SCAFFOLD_563 15895 26979
anno2.g274.t1 HAP1_SCAFFOLD_568 1 9365
anno1.g230.t1 HAP1_SCAFFOLD_568 2 9365
anno1.g231.t1 HAP1_SCAFFOLD_572 1 6078
anno1.g232.t1 HAP1_SCAFFOLD_572 10322 24206
anno2.g275.t1 HAP1_SCAFFOLD_572 10322 25318
anno1.g233.t1 HAP1_SCAFFOLD_573 3744 3968
anno2.g277.t1 HAP1_SCAFFOLD_574 1 1820
anno1.g234.t1 HAP1_SCAFFOLD_574 1 5879
anno2.g278.t1 HAP1_SCAFFOLD_574 3136 5879
anno1.g235.t1 HAP1_SCAFFOLD_577 18588 24737
anno1.g236.t1 HAP1_SCAFFOLD_578 2 8663
anno2.g280.t1 HAP1_SCAFFOLD_578 1 8663
anno1.g237.t1 HAP1_SCAFFOLD_583 1 15195
anno2.g281.t1 HAP1_SCAFFOLD_583 14353 15195
anno1.g238.t1 HAP1_SCAFFOLD_584 7507 12915
anno1.g238.t2 HAP1_SCAFFOLD_584 7507 9488
anno1.g239.t1 HAP1_SCAFFOLD_586 1 24029
anno2.g283.t1 HAP1_SCAFFOLD_586 1 24029
anno1.g240.t1 HAP1_SCAFFOLD_587 1 23979
anno2.g284.t1 HAP1_SCAFFOLD_587 1 23979
anno1.g241.t1 HAP1_SCAFFOLD_589 1 1325
anno1.g242.t1 HAP1_SCAFFOLD_59 30880 36364
anno2.g286.t1 HAP1_SCAFFOLD_59 79151 79540
anno2.g287.t1 HAP1_SCAFFOLD_59 79582 80891
anno2.g288.t1 HAP1_SCAFFOLD_59 80936 81316
anno1.g243.t1 HAP1_SCAFFOLD_59 80936 82313
anno1.g244.t1 HAP1_SCAFFOLD_59 86779 87924
anno1.g245.t1 HAP1_SCAFFOLD_59 174666 174905
anno1.g246.t1 HAP1_SCAFFOLD_59 175017 175406
anno1.g247.t1 HAP1_SCAFFOLD_59 175897 176499
