buscoID	query_chr	position	assigned_chr	status
246at7088	OW569337.1	1671931.0	M10	self
248at7088	OW569339.1	11447146.0	M22	self
250at7088	OW569340.1	12266598.5	M13	self
254at7088	OW569332.1	4359816.0	M3	self
259at7088	OW569341.1	6860646.5	M28	self
263at7088	OW569320.1	6867485.5	M24	M24
266at7088	OW569320.1	24222450.0	MZ	self
270at7088	OW569320.1	23628293.0	MZ	self
271at7088	OW569336.1	17803237.5	M4	self
273at7088	OW569322.1	16661405.0	M18	self
274at7088	OW569333.1	16413373.5	M6	self
281at7088	OW569332.1	1982735.5	M3	self
288at7088	OW569342.1	7315837.0	M27	self
302at7088	OW569341.1	8766294.5	M28	self
303at7088	OW569321.1	10000262.5	M1	self
307at7088	OW569322.1	6158059.5	M18	self
311at7088	OW569335.1	7292463.0	M21	self
315at7088	OW569334.1	1749712.5	M16	self
316at7088	OW569326.1	16186521.0	M8	self
318at7088	OW569324.1	11768890.5	M5	self
321at7088	OW569320.1	33665619.5	MZ	self
322at7088	OW569322.1	16787237.0	M18	self
324at7088	OW569329.1	11860414.0	M2	self
325at7088	OW569336.1	18379624.5	M4	self
326at7088	OW569321.1	2408056.5	M1	self
328at7088	OW569338.1	17468503.5	M15	self
332at7088	OW569329.1	8807001.5	M2	self
335at7088	OW569325.1	6220615.0	M29	M29
338at7088	OW569330.1	11002908.5	M7	self
340at7088	OW569335.1	2316031.5	M21	self
342at7088	OW569331.1	4390112.5	M9	self
345at7088	OW569327.1	5151375.5	M26	M26
350at7088	OW569332.1	10647671.5	M3	self
353at7088	OW569341.1	3527507.0	M28	self
354at7088	OW569334.1	11631068.0	M16	self
355at7088	OW569334.1	2480808.5	M16	self
357at7088	OW569320.1	5946132.5	M24	M24
360at7088	OW569320.1	21596565.0	MZ	self
363at7088	OW569340.1	16409226.5	M13	self
367at7088	OW569325.1	22405171.0	M12	self
375at7088	OW569334.1	12856983.0	M16	self
380at7088	OW569333.1	3295978.0	M6	self
382at7088	OW569338.1	16830234.5	M15	self
383at7088	OW569332.1	10662334.5	M3	self
384at7088	OW569329.1	13156836.0	M2	self
385at7088	OW569323.1	7091164.0	M11	self
386at7088	OW569336.1	4731921.5	M4	self
389at7088	OW569320.1	17903926.5	MZ	self
391at7088	OW569320.1	31588638.0	MZ	self
392at7088	OW569328.1	13862896.5	M17	self
393at7088	OW569339.1	10101380.0	M22	self
396at7088	OW569324.1	23259727.5	M5	self
401at7088	OW569324.1	11615839.0	M5	self
408at7088	OW569321.1	4336153.0	M1	self
412at7088	OW569332.1	18961373.5	M3	self
417at7088	OW569323.1	7125396.5	M11	self
420at7088	OW569340.1	7344733.5	M13	self
427at7088	OW569325.1	2465273.0	M29	M29
429at7088	OW569334.1	1302802.5	M16	self
430at7088	OW569322.1	14091674.0	M18	self
437at7088	OW569321.1	23312189.5	M19	M19
443at7088	OW569324.1	8890867.5	M5	self
445at7088	OW569325.1	20860151.0	M12	self
450at7088	OW569328.1	16982633.5	M17	self
455at7088	OW569321.1	14077443.5	M1	self
461at7088	OW569332.1	16186719.0	M3	self
464at7088	OW569325.1	11845661.5	M12	self
467at7088	OW569333.1	17684315.5	M6	self
468at7088	OW569336.1	6289657.5	M4	self
478at7088	OW569328.1	2528399.5	M20	M20
481at7088	OW569331.1	11535346.5	M9	self
486at7088	OW569336.1	15051645.5	M4	self
492at7088	OW569338.1	9262591.5	M15	self
494at7088	OW569325.1	15694956.0	M12	self
495at7088	OW569321.1	5795009.5	M1	self
496at7088	OW569342.1	8034681.0	M27	self
498at7088	OW569326.1	1925739.5	M8	self
499at7088	OW569332.1	11569032.0	M3	self
505at7088	OW569330.1	9152992.0	M7	self
506at7088	OW569320.1	24807217.0	MZ	self
509at7088	OW569334.1	11115001.0	M16	self
511at7088	OW569330.1	17817279.5	M7	self
513at7088	OW569337.1	8083255.5	M10	self
515at7088	OW569326.1	10927174.0	M8	self
516at7088	OW569326.1	16223566.5	M8	self
517at7088	OW569329.1	7170478.0	M2	self
518at7088	OW569325.1	11943372.5	M12	self
522at7088	OW569337.1	5035358.5	M10	self
526at7088	OW569339.1	11751920.0	M22	self
527at7088	OW569335.1	18801418.0	M21	self
530at7088	OW569338.1	6631648.0	M15	self
538at7088	OW569340.1	12606736.5	M13	self
544at7088	OW569333.1	4585475.0	M6	self
550at7088	OW569323.1	11072219.0	M11	self
552at7088	OW569325.1	11373250.0	M12	self
553at7088	OW569323.1	24740554.0	M23	M23
556at7088	OW569332.1	12338717.5	M3	self
558at7088	OW569326.1	21738659.0	M8	self
559at7088	OW569320.1	22869406.0	MZ	self
562at7088	OW569331.1	7131086.5	M9	self
563at7088	OW569324.1	10207989.0	M5	self
566at7088	OW569328.1	10639956.0	M17	self
569at7088	OW569328.1	2857621.5	M20	M20
572at7088	OW569328.1	13821536.0	M17	self
578at7088	OW569320.1	24436983.0	MZ	self
583at7088	OW569325.1	20136052.0	M12	self
584at7088	OW569338.1	13074264.5	MZ	MZ
589at7088	OW569332.1	10685678.0	M3	self
598at7088	OW569328.1	2282268.5	M20	M20
599at7088	OW569321.1	25588470.5	M26	M26
600at7088	OW569329.1	9328666.5	M2	self
601at7088	OW569333.1	3333567.5	M6	self
603at7088	OW569323.1	17517369.5	M23	M23
608at7088	OW569325.1	12406983.5	M12	self
609at7088	OW569321.1	22267089.5	M19	M19
611at7088	OW569321.1	24391736.0	M19	M19
613at7088	OW569321.1	17748206.0	M1	self
614at7088	OW569324.1	19391317.5	M5	self
616at7088	OW569332.1	7488207.0	M8	M8
620at7088	OW569338.1	12954157.0	M15	self
621at7088	OW569320.1	745498.5	M24	M24
627at7088	OW569321.1	7470825.5	M1	self
628at7088	OW569328.1	1359073.0	M20	M20
632at7088	OW569321.1	5004859.0	M1	self
633at7088	OW569327.1	17337254.5	M14	self
637at7088	OW569322.1	2463638.5	M18	self
638at7088	OW569330.1	4164736.0	M7	self
639at7088	OW569320.1	20566027.0	MZ	self
642at7088	OW569337.1	11006658.0	M10	self
643at7088	OW569321.1	5063517.0	M1	self
647at7088	OW569332.1	1122232.0	M3	self
649at7088	OW569327.1	1466261.5	M26	M26
652at7088	OW569338.1	14918315.5	M15	self
655at7088	OW569334.1	8270835.0	M16	self
658at7088	OW569321.1	15015917.5	M1	self
659at7088	OW569323.1	5779732.0	M11	self
660at7088	OW569321.1	5027706.5	M1	self
662at7088	OW569325.1	19689768.5	M12	self
664at7088	OW569335.1	6503042.0	M21	self
666at7088	OW569333.1	5081029.5	M6	self
667at7088	OW569330.1	3954096.5	M7	self
670at7088	OW569325.1	1024958.5	M29	M29
672at7088	OW569329.1	13032777.5	M2	self
675at7088	OW569337.1	13397127.0	M10	self
678at7088	OW569332.1	9696519.0	M3	self
692at7088	OW569329.1	5803329.5	M2	self
695at7088	OW569324.1	24034109.0	M5	self
696at7088	OW569321.1	13687966.0	M1	self
701at7088	OW569326.1	23151862.0	M8	self
705at7088	OW569323.1	917645.5	M11	self
708at7088	OW569320.1	30940721.0	MZ	self
713at7088	OW569325.1	6013788.5	M29	M29
714at7088	OW569326.1	1034290.0	M8	self
716at7088	OW569320.1	10529310.5	M24	M24
717at7088	OW569332.1	768730.0	M3	self
718at7088	OW569329.1	6310919.5	M2	self
721at7088	OW569342.1	4155615.0	M27	self
723at7088	OW569324.1	18276218.5	M5	self
724at7088	OW569325.1	9883267.0	M12	self
730at7088	OW569329.1	13075221.0	M2	self
731at7088	OW569336.1	8716216.0	M4	self
742at7088	OW569329.1	6039713.5	M2	self
752at7088	OW569320.1	28164623.0	MZ	self
756at7088	OW569332.1	652490.5	M3	self
757at7088	OW569323.1	12531975.5	M11	self
761at7088	OW569338.1	4997821.0	M15	self
764at7088	OW569333.1	9454994.0	M6	self
765at7088	OW569331.1	1724432.0	M9	self
772at7088	OW569336.1	8541211.5	M4	self
774at7088	OW569323.1	16058678.0	M23	M23
775at7088	OW569328.1	6332185.5	M20	M20
780at7088	OW569329.1	3805572.0	M2	self
781at7088	OW569320.1	23048565.5	MZ	self
787at7088	OW569324.1	18187612.5	M5	self
790at7088	OW569320.1	27307461.0	MZ	self
791at7088	OW569339.1	10405507.0	M22	self
793at7088	OW569328.1	16152563.5	M17	self
794at7088	OW569325.1	14456068.5	M12	self
795at7088	OW569328.1	1843134.0	M20	M20
796at7088	OW569335.1	8747959.0	M21	self
799at7088	OW569321.1	6048390.0	M1	self
800at7088	OW569321.1	11323769.5	M1	self
802at7088	OW569330.1	16742529.5	M7	self
805at7088	OW569325.1	2725695.0	M29	M29
806at7088	OW569323.1	17732843.5	M23	M23
818at7088	OW569325.1	15588898.5	M12	self
821at7088	OW569330.1	18570050.0	M7	self
826at7088	OW569332.1	17025468.0	M3	self
828at7088	OW569333.1	3325680.0	M6	self
829at7088	OW569334.1	2309372.0	M16	self
835at7088	OW569328.1	10026789.0	M17	self
839at7088	OW569341.1	7148577.0	M28	self
840at7088	OW569320.1	25654052.5	MZ	self
841at7088	OW569336.1	12954786.0	M4	self
844at7088	OW569330.1	17035721.5	M7	self
845at7088	OW569331.1	12573627.0	M9	self
849at7088	OW569337.1	6992881.0	M10	self
851at7088	OW569340.1	6881566.0	M13	self
853at7088	OW569328.1	6527007.5	M20	M20
860at7088	OW569329.1	5878400.5	M2	self
861at7088	OW569323.1	16214232.5	M23	M23
865at7088	OW569324.1	5339324.5	M25	M25
866at7088	OW569321.1	26518563.5	M19	M19
871at7088	OW569327.1	21494297.5	M14	self
875at7088	OW569333.1	17138356.0	M6	self
877at7088	OW569342.1	7422653.5	M27	self
879at7088	OW569339.1	14218370.0	M22	self
883at7088	OW569333.1	10534660.0	M6	self
886at7088	OW569323.1	11492927.5	M11	self
890at7088	OW569331.1	11479732.5	M9	self
893at7088	OW569332.1	8157801.0	M3	self
895at7088	OW569338.1	16893870.5	M5	M5
897at7088	OW569332.1	14069423.5	M3	self
899at7088	OW569324.1	21922836.0	M5	self
903at7088	OW569328.1	7605429.0	M20	M20
909at7088	OW569325.1	18560308.5	M12	self
911at7088	OW569327.1	11787546.0	M14	self
912at7088	OW569342.1	9210669.5	M27	self
917at7088	OW569337.1	2713962.0	M10	self
924at7088	OW569332.1	4969255.0	M3	self
927at7088	OW569330.1	14877139.0	M7	self
933at7088	OW569340.1	11723398.0	M13	self
938at7088	OW569333.1	12074482.0	M6	self
946at7088	OW569339.1	10476448.5	M22	self
947at7088	OW569321.1	3725451.5	M1	self
949at7088	OW569333.1	8383193.5	M13	M13
950at7088	OW569330.1	18057254.5	M7	self
954at7088	OW569335.1	8853141.0	M21	self
961at7088	OW569328.1	15094388.0	M17	self
962at7088	OW569340.1	14971327.5	M13	self
963at7088	OW569333.1	10095720.0	M6	self
966at7088	OW569331.1	10781491.5	M9	self
968at7088	OW569325.1	16145886.5	M12	self
972at7088	OW569326.1	14741491.0	M8	self
974at7088	OW569324.1	5435300.0	M25	M25
975at7088	OW569320.1	39121001.5	MZ	self
978at7088	OW569331.1	5842638.0	M9	self
979at7088	OW569322.1	4445037.0	M18	self
980at7088	OW569334.1	915650.5	M16	self
981at7088	OW569332.1	13368905.5	M3	self
982at7088	OW569324.1	3136607.5	M25	M25
983at7088	OW569330.1	4338220.0	M7	self
986at7088	OW569333.1	2507794.5	M6	self
988at7088	OW569321.1	10253075.5	M1	self
989at7088	OW569331.1	15123767.5	M9	self
993at7088	OW569335.1	11149244.5	M21	self
994at7088	OW569327.1	19013087.0	M14	self
998at7088	OW569329.1	15625632.0	M2	self
999at7088	OW569323.1	19682512.0	M23	M23
1000at7088	OW569324.1	25158251.5	M25	M25
1003at7088	OW569332.1	4417039.5	M3	self
1004at7088	OW569328.1	14730195.5	M17	self
1005at7088	OW569324.1	12645874.0	M5	self
1007at7088	OW569340.1	5350510.5	M13	self
1009at7088	OW569328.1	4169245.5	M20	M20
1010at7088	OW569332.1	19261790.5	M3	self
1011at7088	OW569331.1	5634018.5	M9	self
1013at7088	OW569321.1	1873945.5	M1	self
1014at7088	OW569332.1	11053727.0	M3	self
1021at7088	OW569338.1	5670705.5	M15	self
1027at7088	OW569329.1	5678649.0	M2	self
1032at7088	OW569320.1	25189167.0	MZ	self
1033at7088	OW569336.1	8638779.0	M4	self
1038at7088	OW569320.1	23329214.0	MZ	self
1047at7088	OW569331.1	15872519.0	M9	self
1050at7088	OW569333.1	7331351.0	M6	self
1053at7088	OW569340.1	1046038.0	M13	self
1056at7088	OW569321.1	16716658.0	M1	self
1057at7088	OW569321.1	22380210.5	M19	M19
1058at7088	OW569337.1	1609375.5	M10	self
1065at7088	OW569341.1	2002404.0	M28	self
1066at7088	OW569320.1	38745315.5	MZ	self
1068at7088	OW569325.1	13668260.0	M12	self
1070at7088	OW569331.1	6476963.0	M9	self
1075at7088	OW569329.1	13953637.5	M2	self
1076at7088	OW569327.1	18061506.0	M14	self
1079at7088	OW569329.1	4717774.0	M2	self
1080at7088	OW569335.1	3209878.5	M21	self
1082at7088	OW569330.1	14811791.5	M7	self
1084at7088	OW569323.1	18693443.0	M23	M23
1085at7088	OW569331.1	6384867.0	M9	self
1086at7088	OW569324.1	23069574.5	M5	self
1088at7088	OW569330.1	228916.5	M7	self
1089at7088	OW569326.1	10647836.0	M8	self
1090at7088	OW569320.1	29506894.0	MZ	self
1094at7088	OW569327.1	18208713.5	M14	self
1100at7088	OW569339.1	10200526.0	M22	self
1107at7088	OW569332.1	6137202.0	M3	self
1108at7088	OW569327.1	13730777.5	M14	self
1111at7088	OW569323.1	8404243.5	M11	self
1113at7088	OW569333.1	3421018.0	M6	self
1114at7088	OW569323.1	2702481.0	M11	self
1117at7088	OW569340.1	14902809.0	M13	self
1120at7088	OW569321.1	11925672.0	M1	self
1121at7088	OW569339.1	7128068.5	M22	self
1123at7088	OW569323.1	21843283.5	M23	M23
1124at7088	OW569340.1	7727977.5	M13	self
1130at7088	OW569337.1	16416023.5	M10	self
1131at7088	OW569328.1	21350666.0	M17	self
1133at7088	OW569330.1	6710903.5	M7	self
1134at7088	OW569331.1	10842596.0	M9	self
1135at7088	OW569334.1	15675273.0	M16	self
1136at7088	OW569329.1	119266.5	M2	self
1139at7088	OW569321.1	12481098.5	M1	self
1140at7088	OW569327.1	23526104.0	M14	self
1143at7088	OW569323.1	19943358.5	M23	M23
1144at7088	OW569320.1	14972627.0	MZ	self
1145at7088	OW569322.1	8873867.5	M18	self
1150at7088	OW569330.1	11397081.5	M7	self
1152at7088	OW569326.1	10879227.0	M8	self
1153at7088	OW569333.1	467369.0	M6	self
1154at7088	OW569335.1	3648608.0	M21	self
1165at7088	OW569324.1	12375718.0	M5	self
1167at7088	OW569336.1	346359.5	M4	self
1171at7088	OW569333.1	6102670.0	M6	self
1174at7088	OW569323.1	15088191.0	M23	M23
1178at7088	OW569332.1	9493675.0	M3	self
1179at7088	OW569327.1	15649003.5	M14	self
1180at7088	OW569335.1	2135549.5	M21	self
1187at7088	OW569334.1	679268.5	M16	self
1198at7088	OW569340.1	4008806.0	M13	self
1199at7088	OW569340.1	9659364.0	M13	self
1200at7088	OW569324.1	771250.0	M5	self
1206at7088	OW569336.1	8702576.5	M4	self
1208at7088	OW569321.1	16655285.5	M1	self
1214at7088	OW569321.1	12192401.0	M1	self
1218at7088	OW569328.1	13538800.5	M17	self
1220at7088	OW569339.1	11970405.5	M22	self
1222at7088	OW569334.1	12951388.0	M16	self
1234at7088	OW569324.1	9091302.5	M5	self
1235at7088	OW569330.1	5396859.0	M7	self
1236at7088	OW569340.1	11599276.5	M13	self
1237at7088	OW569328.1	18710687.5	M17	self
1242at7088	OW569326.1	10147206.5	M8	self
1245at7088	OW569321.1	13368597.0	M1	self
1246at7088	OW569337.1	14928516.5	M10	self
1250at7088	OW569339.1	10258153.5	M22	self
1251at7088	OW569321.1	9554571.0	M1	self
1253at7088	OW569329.1	10406624.5	M2	self
1256at7088	OW569328.1	12179901.5	M17	self
1258at7088	OW569342.1	6192373.5	M27	self
1259at7088	OW569323.1	16494213.5	M23	M23
1273at7088	OW569321.1	14259699.0	M1	self
1275at7088	OW569324.1	19583592.0	M5	self
1278at7088	OW569329.1	7132003.0	M2	self
1281at7088	OW569328.1	18691772.5	M13	M13
1283at7088	OW569338.1	14902670.0	M15	self
1291at7088	OW569330.1	347275.0	M7	self
1295at7088	OW569330.1	19774529.0	M7	self
1298at7088	OW569325.1	15962295.0	M12	self
1299at7088	OW569336.1	9313928.5	M4	self
1300at7088	OW569327.1	18850517.5	M14	self
1304at7088	OW569321.1	13472048.0	M1	self
1306at7088	OW569324.1	21428198.5	M5	self
1307at7088	OW569333.1	17400312.5	M6	self
1313at7088	OW569333.1	8620757.5	M6	self
1314at7088	OW569333.1	1601275.0	M6	self
1318at7088	OW569324.1	3927370.5	M25	M25
1320at7088	OW569324.1	22592516.0	M5	self
1324at7088	OW569330.1	15893591.5	M7	self
1325at7088	OW569326.1	18120059.0	M8	self
1326at7088	OW569328.1	3488269.0	M20	M20
1330at7088	OW569323.1	3925572.0	M11	self
1335at7088	OW569323.1	17206959.5	M23	M23
1336at7088	OW569321.1	9231969.5	M1	self
1347at7088	OW569330.1	9662395.0	M7	self
1350at7088	OW569323.1	5292758.0	M11	self
1351at7088	OW569320.1	3020612.0	M24	M24
1353at7088	OW569329.1	10523489.5	M2	self
1355at7088	OW569320.1	32674959.5	MZ	self
1356at7088	OW569323.1	2586362.5	M11	self
1358at7088	OW569328.1	10134932.5	M19	M19
1362at7088	OW569329.1	14919701.0	M2	self
1366at7088	OW569340.1	6976953.0	M13	self
1368at7088	OW569330.1	17433956.5	M7	self
1369at7088	OW569322.1	1473799.0	M18	self
1372at7088	OW569331.1	5530678.0	M9	self
1377at7088	OW569326.1	10681246.0	M8	self
1382at7088	OW569323.1	5887076.0	M11	self
1388at7088	OW569338.1	3504452.0	M15	self
1390at7088	OW569325.1	967442.0	M29	M29
1391at7088	OW569324.1	9519543.0	M5	self
1392at7088	OW569323.1	2275220.0	M11	self
1395at7088	OW569325.1	12224162.0	M12	self
1396at7088	OW569324.1	9730735.0	M5	self
1397at7088	OW569339.1	2591211.0	M22	self
1398at7088	OW569325.1	13352826.5	M12	self
1401at7088	OW569333.1	14505182.0	M6	self
1403at7088	OW569329.1	15167207.0	M2	self
1407at7088	OW569322.1	14196670.0	M18	self
1411at7088	OW569328.1	19810548.5	M17	self
1413at7088	OW569328.1	15937315.0	M17	self
1417at7088	OW569321.1	7866635.0	M1	self
1418at7088	OW569325.1	16191067.0	M12	self
1421at7088	OW569329.1	10747717.5	M2	self
1422at7088	OW569321.1	6964264.0	M1	self
1431at7088	OW569331.1	17883631.5	M9	self
1432at7088	OW569329.1	10121539.5	M2	self
1436at7088	OW569327.1	17265085.5	M14	self
1437at7088	OW569321.1	13982313.0	M1	self
1440at7088	OW569337.1	12412705.0	M10	self
1441at7088	OW569330.1	16168167.5	M7	self
1442at7088	OW569340.1	7226405.5	M13	self
1443at7088	OW569332.1	12732876.5	M3	self
1444at7088	OW569339.1	17349637.0	M22	self
1446at7088	OW569323.1	1020904.5	M11	self
1449at7088	OW569326.1	21656647.0	M8	self
1451at7088	OW569321.1	14802995.0	M1	self
1461at7088	OW569340.1	10900415.0	M13	self
1463at7088	OW569323.1	1221376.5	M11	self
1465at7088	OW569332.1	1754296.0	M3	self
1468at7088	OW569341.1	11407421.0	M31	M31
1469at7088	OW569322.1	14364785.5	M18	self
1472at7088	OW569339.1	3749024.0	M22	self
1473at7088	OW569324.1	860075.0	M5	self
1479at7088	OW569334.1	15057087.5	M16	self
1488at7088	OW569324.1	1903552.0	M5	self
1489at7088	OW569333.1	10066627.0	M6	self
1490at7088	OW569329.1	9991328.0	M2	self
1496at7088	OW569341.1	9929506.0	M28	self
1500at7088	OW569336.1	12377914.5	M4	self
1501at7088	OW569321.1	3627584.5	M1	self
1503at7088	OW569332.1	14625242.0	M3	self
1504at7088	OW569324.1	22392779.0	M5	self
1506at7088	OW569337.1	14353978.0	M10	self
1507at7088	OW569334.1	10078199.0	M16	self
1508at7088	OW569337.1	2121951.5	M10	self
1509at7088	OW569324.1	4999164.0	M25	M25
1510at7088	OW569326.1	14064004.5	M8	self
1511at7088	OW569332.1	14669248.0	M3	self
1514at7088	OW569321.1	15520584.5	M1	self
1515at7088	OW569321.1	8282918.5	M1	self
1519at7088	OW569322.1	11644938.5	M18	self
1523at7088	OW569321.1	17622287.5	M1	self
1525at7088	OW569332.1	9169268.5	M3	self
1530at7088	OW569326.1	20046276.5	M8	self
1531at7088	OW569324.1	12089301.5	M5	self
1537at7088	OW569321.1	11860898.0	M1	self
1543at7088	OW569329.1	6759545.5	M2	self
1545at7088	OW569325.1	2356449.5	M29	M29
1547at7088	OW569331.1	910828.5	M9	self
1549at7088	OW569323.1	24632647.0	M23	M23
1550at7088	OW569321.1	1852189.0	M1	self
1551at7088	OW569338.1	8251868.5	M15	self
1553at7088	OW569341.1	4160336.0	M28	self
1557at7088	OW569323.1	5586925.5	M11	self
1558at7088	OW569330.1	10589416.0	M7	self
1562at7088	OW569330.1	6729244.5	M7	self
1564at7088	OW569340.1	4820600.5	M13	self
1565at7088	OW569330.1	8496205.5	M7	self
1567at7088	OW569327.1	22357880.0	M14	self
1568at7088	OW569323.1	4142647.5	M11	self
1571at7088	OW569329.1	7934012.0	M2	self
1574at7088	OW569332.1	1430080.0	M3	self
1576at7088	OW569328.1	12127708.0	M17	self
1577at7088	OW569327.1	5711641.0	M26	M26
1586at7088	OW569331.1	7762641.5	M9	self
1587at7088	OW569325.1	8548870.0	M12	self
1591at7088	OW569327.1	17559217.5	M14	self
1592at7088	OW569334.1	15586561.5	M16	self
1594at7088	OW569337.1	2178628.5	M10	self
1595at7088	OW569332.1	18644684.5	M3	self
1596at7088	OW569338.1	2985841.0	M15	self
1600at7088	OW569323.1	8053123.5	M11	self
1601at7088	OW569330.1	9847942.5	M7	self
1605at7088	OW569332.1	5329067.0	M3	self
1606at7088	OW569339.1	17774289.0	M22	self
1607at7088	OW569324.1	625939.0	M5	self
1608at7088	OW569327.1	16787355.0	M14	self
1609at7088	OW569324.1	21499896.5	M5	self
1612at7088	OW569335.1	2767336.5	M21	self
1613at7088	OW569338.1	17361829.5	M15	self
1614at7088	OW569326.1	8420997.5	M8	self
1619at7088	OW569337.1	6771059.0	M10	self
1623at7088	OW569327.1	17606807.0	M14	self
1625at7088	OW569321.1	18282741.5	M1	self
1626at7088	OW569322.1	26260791.0	M30	M30
1636at7088	OW569332.1	16578608.5	M3	self
1637at7088	OW569331.1	4494728.0	M9	self
1644at7088	OW569328.1	2018345.5	M20	M20
1645at7088	OW569335.1	12111974.0	M21	self
1647at7088	OW569329.1	12663160.5	M2	self
1648at7088	OW569321.1	14525646.0	M1	self
1650at7088	OW569323.1	22889093.5	M23	M23
1660at7088	OW569338.1	13405987.5	M15	self
1661at7088	OW569321.1	5564871.0	M1	self
1662at7088	OW569320.1	24110268.5	MZ	self
1665at7088	OW569321.1	11814838.0	M1	self
1667at7088	OW569321.1	5465864.0	M1	self
1670at7088	OW569328.1	15792200.5	M17	self
1678at7088	OW569323.1	8467706.5	M11	self
1679at7088	OW569333.1	16817952.5	M6	self
1681at7088	OW569333.1	6635508.5	M6	self
1682at7088	OW569329.1	17782888.0	M2	self
1683at7088	OW569331.1	6436934.0	M9	self
1684at7088	OW569321.1	23979613.0	M19	M19
1685at7088	OW569320.1	9300086.0	M24	M24
1687at7088	OW569338.1	15891789.5	M15	self
