buscoID	query_chr	position	assigned_chr	status
464at7088	SUPER_23	2094817.0	M12	self
467at7088	SUPER_101	2245592.0	M6	self
468at7088	SUPER_76	1224419.0	M4	self
478at7088	SUPER_1	2859380.0	M20	self
481at7088	SUPER_59	2505196.5	M9	self
486at7088	SUPER_25	531137.5	M4	self
492at7088	SUPER_195	302930.0	M15	self
494at7088	SUPER_12	3123955.5	M12	self
495at7088	SUPER_2	3068770.5	M1	self
496at7088	SUPER_48	1735331.0	M27	self
498at7088	SUPER_7	198827.0	M8	self
499at7088	SUPER_190	37496.0	M3	self
505at7088	SUPER_226	253237.5	M7	self
506at7088	SUPER_Z1	17905885.0	MZ	self
511at7088	SUPER_22	637233.5	M7	self
513at7088	SUPER_64	2017792.0	M10	self
515at7088	SUPER_38	38055.0	M8	self
516at7088	SUPER_209	174850.0	M8	self
517at7088	SUPER_31	1055908.0	M2	self
518at7088	SUPER_23	2218106.5	M12	self
522at7088	SUPER_219	324239.5	M10	self
526at7088	SUPER_32	2105791.5	M22	self
527at7088	HAP1_SCAFFOLD_796	6514.0	M21	self
530at7088	SUPER_18	1586303.0	M15	self
538at7088	SUPER_111	793579.0	M13	self
544at7088	SUPER_163	585729.5	M6	self
550at7088	SUPER_21	1330832.5	M11	self
552at7088	SUPER_23	1664437.0	M12	self
553at7088	SUPER_141	1377263.5	M23	self
556at7088	SUPER_151	911098.5	M3	self
558at7088	SUPER_3	2008914.5	M8	self
562at7088	SUPER_61	2710268.5	M9	self
563at7088	SUPER_223	807938.0	M5	self
566at7088	SUPER_99	1839959.0	M17	self
569at7088	SUPER_1	2455433.0	M20	self
578at7088	SUPER_Z1	18307373.5	MZ	self
583at7088	SUPER_34	478243.5	M12	self
584at7088	SUPER_102	912190.5	MZ	MZ
589at7088	SUPER_190	1114711.0	M3	self
598at7088	SUPER_1	3133063.5	M20	self
599at7088	SUPER_150	772808.0	M26	M26
600at7088	SUPER_119	583521.5	M2	self
601at7088	SUPER_211	473299.0	M6	self
603at7088	SUPER_41	202575.5	M23	self
608at7088	SUPER_23	2790455.0	M12	self
609at7088	SUPER_65	1195171.0	M19	self
611at7088	SUPER_196	1304495.0	M19	self
613at7088	SUPER_177	1612351.5	M1	self
614at7088	SUPER_20	2940159.5	M5	self
616at7088	SUPER_188	1185694.0	M8	M8
620at7088	SUPER_102	794884.5	M15	self
627at7088	SUPER_2	1001701.0	M1	self
632at7088	SUPER_2	4028810.5	M1	self
633at7088	SUPER_47	2692036.0	M14	self
637at7088	SUPER_186	1564000.0	M18	self
638at7088	SUPER_157	1741801.5	M7	self
642at7088	SUPER_125	1459784.0	M10	self
643at7088	SUPER_2	3959774.5	M1	self
647at7088	SUPER_58	1550680.0	M3	self
649at7088	SUPER_83	1658245.5	M26	self
652at7088	SUPER_60	300583.0	M15	self
659at7088	SUPER_133	211899.0	M11	self
660at7088	SUPER_2	4010066.5	M1	self
662at7088	SUPER_156	982091.5	M12	self
664at7088	SUPER_72	2030080.5	M21	self
666at7088	SUPER_163	1033432.5	M6	self
667at7088	SUPER_157	1482384.0	M7	self
670at7088	SUPER_86	1257483.5	M29	self
672at7088	SUPER_214	1323687.5	M2	self
675at7088	SUPER_36	2213936.0	M10	self
678at7088	SUPER_114	828931.0	M3	self
692at7088	SUPER_93	594849.5	M2	self
695at7088	SUPER_138	1934805.5	M5	self
696at7088	SUPER_176	108444.0	M1	self
701at7088	SUPER_3	3511621.5	M8	self
708at7088	SUPER_Z1	9980229.5	MZ	self
713at7088	SUPER_105	241187.0	M29	self
714at7088	SUPER_52	1015538.0	M8	self
716at7088	SUPER_Z1	34426004.5	M24	M24
717at7088	SUPER_58	1947551.0	M3	self
718at7088	SUPER_31	131662.0	M2	self
721at7088	SUPER_11	341032.5	M27	self
723at7088	SUPER_20	1633940.5	M5	self
724at7088	SUPER_82	2319060.5	M12	self
730at7088	SUPER_214	1281352.5	M2	self
742at7088	SUPER_93	269175.5	M2	self
752at7088	SUPER_Z1	13739543.0	MZ	self
756at7088	SUPER_58	2099537.5	M3	self
757at7088	SUPER_104	2231545.0	M11	self
761at7088	SUPER_18	3222579.5	M15	self
764at7088	SUPER_172	917518.0	M6	self
765at7088	SUPER_123	1972116.5	M9	self
772at7088	SUPER_110	1392784.0	M4	self
774at7088	SUPER_217	42224.5	M23	self
775at7088	SUPER_91	1920993.0	M20	self
780at7088	SUPER_113	389354.5	M2	self
781at7088	SUPER_Z1	19864355.0	MZ	self
787at7088	SUPER_20	1504826.0	M5	self
790at7088	SUPER_Z1	14731782.0	MZ	self
793at7088	SUPER_143	832976.0	M17	self
794at7088	SUPER_29	2135871.0	M12	self
795at7088	SUPER_1	3682440.5	M20	self
796at7088	SUPER_175	1665046.5	M21	self
799at7088	SUPER_2	2767692.0	M1	self
800at7088	SUPER_53	1580119.5	M1	self
802at7088	SUPER_22	1900498.0	M7	self
805at7088	SUPER_77	2019713.0	M29	self
806at7088	SUPER_41	465098.0	M23	self
818at7088	SUPER_12	3223693.0	M12	self
826at7088	SUPER_215	679817.5	M3	self
828at7088	SUPER_211	460006.0	M6	self
835at7088	SUPER_97	238637.0	M17	M17
839at7088	SUPER_24	988127.5	M28	self
840at7088	SUPER_Z1	16852470.0	MZ	self
841at7088	SUPER_25	2974780.0	M4	self
844at7088	SUPER_22	1418512.5	M7	self
845at7088	SUPER_192	828652.5	M9	self
849at7088	SUPER_117	1613968.5	M10	self
851at7088	SUPER_8	3991162.5	M13	self
853at7088	SUPER_91	2159489.0	M20	self
860at7088	SUPER_93	509155.5	M2	self
861at7088	SUPER_217	134653.5	M23	self
865at7088	SUPER_68	2527846.5	M25	self
866at7088	SUPER_79	1796114.0	M19	self
871at7088	SUPER_109	1950482.0	M14	self
875at7088	SUPER_73	2015628.0	M6	self
877at7088	SUPER_48	2437510.5	M27	self
879at7088	SUPER_44	1239052.0	M22	self
883at7088	SUPER_167	1192728.0	M6	self
886at7088	SUPER_21	1878328.0	M11	self
890at7088	SUPER_59	2488419.5	M9	self
893at7088	SUPER_188	358265.0	M3	self
895at7088	SUPER_60	2539557.0	M5	M5
897at7088	SUPER_205	1338302.0	M3	self
899at7088	SUPER_37	1086811.0	M5	self
903at7088	SUPER_91	846494.5	M20	self
909at7088	SUPER_156	1628188.0	M12	self
911at7088	SUPER_164	674257.5	M14	self
912at7088	SUPER_48	291379.0	M27	self
917at7088	SUPER_87	1700143.0	M10	self
924at7088	SUPER_17	90871.0	M3	self
927at7088	SUPER_197	1097802.0	M7	self
933at7088	SUPER_111	1860819.5	M13	self
938at7088	SUPER_94	594919.0	M6	self
946at7088	SUPER_32	500838.5	M22	self
947at7088	SUPER_170	345032.5	M1	self
949at7088	SUPER_19	492447.5	M13	M13
950at7088	SUPER_22	342213.0	M7	self
954at7088	SUPER_221	1306869.5	M21	self
961at7088	SUPER_96	1165346.5	M17	self
962at7088	SUPER_66	1245047.5	M13	self
963at7088	SUPER_172	1686272.5	M6	self
966at7088	SUPER_59	1562505.0	M9	self
968at7088	SUPER_12	2568974.5	M12	self
972at7088	SUPER_128	1668873.0	M8	self
974at7088	SUPER_68	2682106.5	M25	self
975at7088	SUPER_Z1	362554.0	MZ	self
978at7088	SUPER_162	500542.0	M9	self
979at7088	SUPER_135	1597881.0	M18	self
980at7088	SUPER_Z2	24630805.0	M16	self
981at7088	SUPER_205	534552.5	M3	self
982at7088	SUPER_68	105126.5	M25	self
983at7088	SUPER_89	59760.0	M7	self
986at7088	SUPER_144	1302258.0	M6	self
988at7088	SUPER_53	428975.5	M1	self
989at7088	SUPER_225	363172.5	M9	self
993at7088	SUPER_9	1409334.5	M21	self
994at7088	SUPER_47	785998.5	M14	self
998at7088	SUPER_116	1278516.5	M2	self
999at7088	SUPER_41	2780391.5	M23	self
1000at7088	SUPER_138	485957.5	M25	M25
1003at7088	SUPER_17	818485.5	M3	self
1004at7088	SUPER_96	719499.0	M17	self
1005at7088	SUPER_70	199656.5	M5	self
1007at7088	SUPER_8	2168637.0	M13	self
1009at7088	SUPER_1	818873.5	M20	self
1010at7088	SUPER_85	1900957.0	M3	self
1011at7088	SUPER_162	228929.0	M9	self
1013at7088	SUPER_203	794318.0	M1	self
1014at7088	SUPER_190	660487.5	M3	self
1021at7088	SUPER_18	2476384.0	M15	self
1027at7088	SUPER_93	736306.0	M2	self
1032at7088	SUPER_Z1	17441246.0	MZ	self
1033at7088	HAP1_SCAFFOLD_562	8516.0	M4	self
1038at7088	SUPER_Z1	19548056.5	MZ	self
1047at7088	SUPER_225	1259251.0	M9	self
1050at7088	SUPER_19	1689604.0	M6	self
1053at7088	SUPER_159	697305.0	M13	self
1056at7088	SUPER_194	1098310.5	M1	self
1057at7088	SUPER_65	1047725.5	M19	self
1058at7088	SUPER_106	579636.5	M10	self
1065at7088	SUPER_74	1851125.0	M28	self
1066at7088	SUPER_Z1	825834.5	MZ	self
1068at7088	SUPER_29	1227014.5	M12	self
1070at7088	SUPER_162	1152406.0	M9	self
1075at7088	SUPER_214	68023.5	M2	self
1076at7088	SUPER_47	1897441.5	M14	self
1079at7088	SUPER_93	1578392.5	M2	self
1082at7088	SUPER_197	1212251.5	M7	self
1084at7088	SUPER_41	1653844.0	M23	self
1085at7088	SUPER_162	1075466.0	M9	self
1086at7088	SUPER_90	705133.0	M5	self
1088at7088	SUPER_204	1199284.5	M7	self
1089at7088	SUPER_38	384611.0	M8	self
1090at7088	SUPER_Z1	11902289.5	MZ	self
1094at7088	SUPER_47	1690458.0	M14	self
1100at7088	SUPER_32	421791.0	M22	self
1107at7088	SUPER_115	1094815.5	M3	self
1108at7088	SUPER_132	784159.5	M14	self
1111at7088	SUPER_14	2057166.0	M11	self
1113at7088	SUPER_211	577782.5	M6	self
1114at7088	SUPER_122	973334.0	M11	self
1117at7088	SUPER_66	1340749.0	M13	self
1120at7088	SUPER_53	2405716.0	M1	self
1121at7088	SUPER_27	1503143.5	M22	self
1123at7088	SUPER_67	2415787.0	M23	self
1124at7088	SUPER_178	690920.5	M13	self
1130at7088	SUPER_222	114019.5	M10	self
1131at7088	SUPER_6	1327767.0	M17	self
1133at7088	SUPER_78	560388.0	M7	self
1134at7088	SUPER_59	1639978.0	M9	self
1135at7088	SUPER_Z2	7928800.5	M16	self
1136at7088	SUPER_71	2179825.0	M2	self
1139at7088	SUPER_191	1320214.5	M1	self
1140at7088	SUPER_187	1080926.0	M14	self
1143at7088	SUPER_67	107666.5	M23	self
1144at7088	SUPER_Z1	29678584.5	MZ	self
1145at7088	SUPER_5	3196658.5	M18	self
1150at7088	SUPER_80	1044900.0	M7	self
1152at7088	SUPER_38	98772.5	M8	self
1153at7088	SUPER_146	738280.5	M6	self
1154at7088	SUPER_W2	1198551.0	M21	self
1165at7088	SUPER_127	1922704.5	M5	self
1167at7088	SUPER_4	396652.0	M4	self
1171at7088	SUPER_19	3040846.5	M6	self
1174at7088	SUPER_131	1080265.5	M23	self
1178at7088	SUPER_114	1076921.0	M3	self
1179at7088	SUPER_182	85827.5	M14	M14
1180at7088	SUPER_57	599400.0	M21	self
1187at7088	SUPER_Z2	24970135.5	M16	self
1198at7088	SUPER_8	671353.0	M13	self
1199at7088	SUPER_201	39828.0	M13	self
1200at7088	SUPER_16	2753417.0	M5	self
1206at7088	SUPER_110	1632737.5	M4	self
1208at7088	SUPER_194	1171518.0	M1	self
1214at7088	SUPER_53	2797220.0	M1	self
1218at7088	SUPER_100	900872.0	M17	self
1220at7088	SUPER_32	2351015.0	M22	self
1222at7088	SUPER_Z2	10659938.5	M16	self
1234at7088	SUPER_142	904738.0	M5	self
1235at7088	SUPER_89	1325956.0	M7	self
1236at7088	SUPER_111	2023838.5	M13	self
1237at7088	SUPER_198	380325.0	M17	self
1242at7088	SUPER_38	996516.5	M8	self
1245at7088	SUPER_191	302319.5	M1	self
1246at7088	SUPER_227	1147678.0	M10	self
1250at7088	SUPER_32_unloc_1	39586.0	M22	self
1251at7088	SUPER_112	1772937.5	M1	self
1253at7088	SUPER_119	1880912.5	M2	self
1256at7088	SUPER_99	95619.5	M17	self
1258at7088	SUPER_149	1110176.0	M27	self
1259at7088	SUPER_217	510698.5	M23	self
1273at7088	SUPER_176	821602.0	M1	self
1275at7088	SUPER_20	3183917.5	M5	self
1278at7088	SUPER_31	1020262.0	M2	self
1281at7088	SUPER_198	404756.5	M13	M13
1283at7088	SUPER_60	282148.5	M15	self
1291at7088	SUPER_204	1123161.5	M7	self
1295at7088	SUPER_118	1898135.5	M7	self
1298at7088	SUPER_12	2833511.5	M12	self
1299at7088	SUPER_153	229106.0	M4	self
1300at7088	SUPER_47	915281.5	M14	self
1304at7088	SUPER_191	193960.0	M1	self
1306at7088	SUPER_37	362710.0	M5	self
1307at7088	SUPER_73	2379786.0	M6	self
1313at7088	SUPER_19	187330.5	M6	self
1314at7088	SUPER_144	857024.5	M6	self
1318at7088	SUPER_68	984108.0	M25	self
1320at7088	SUPER_90	89008.0	M5	self
1324at7088	SUPER_22	2806908.5	M7	self
1325at7088	SUPER_50	923821.0	M8	self
1326at7088	SUPER_1	1567423.0	M20	self
1330at7088	SUPER_81	2092951.0	M11	self
1336at7088	SUPER_112	1357642.0	M1	self
1347at7088	SUPER_179	358777.5	M7	self
1350at7088	SUPER_81	548243.0	M11	self
1353at7088	SUPER_119	2051542.5	M2	self
1355at7088	SUPER_Z1	8474357.5	MZ	self
1356at7088	SUPER_122	832827.0	M11	self
1358at7088	SUPER_97	71283.5	M19	M19
1362at7088	SUPER_116	406723.5	M2	self
1366at7088	SUPER_178	1641609.5	M13	self
1368at7088	SUPER_22	1104588.0	M7	self
1369at7088	SUPER_69	211670.0	M18	self
1372at7088	SUPER_162	135693.5	M9	self
1377at7088	SUPER_38	355072.5	M8	self
1382at7088	SUPER_133	385374.0	M11	self
1388at7088	SUPER_39	28138.0	M15	self
1390at7088	SUPER_86	1315163.5	M29	self
1391at7088	SUPER_142	397001.0	M5	self
1392at7088	SUPER_122	500815.0	M11	self
1395at7088	SUPER_23	2540826.5	M12	self
1396at7088	SUPER_142	139336.5	M5	self
1397at7088	SUPER_28	3072724.5	M22	self
1398at7088	SUPER_29	799472.5	M12	self
1401at7088	SUPER_140	1048890.0	M6	self
1403at7088	SUPER_116	746820.5	M2	self
1407at7088	SUPER_46	68495.0	M18	self
1411at7088	SUPER_6	3117614.0	M17	self
1413at7088	SUPER_96	2221938.5	M17	self
1417at7088	SUPER_2	409900.0	M1	self
1418at7088	SUPER_12	2486592.5	M12	self
1421at7088	SUPER_207	1407839.0	M2	self
1422at7088	SUPER_2	1634114.0	M1	self
1431at7088	SUPER_45	571800.0	M9	self
1432at7088	SUPER_119	1551050.5	M2	self
1436at7088	SUPER_47	2759520.5	M14	self
1437at7088	SUPER_176	488274.5	M1	self
1440at7088	SUPER_36	974572.5	M10	self
1441at7088	SUPER_22	2510838.5	M7	self
1442at7088	SUPER_178	1354226.5	M13	self
1443at7088	SUPER_151	332860.5	M3	self
1444at7088	SUPER_26	640887.0	M22	self
1446at7088	SUPER_137	1133877.0	M11	self
1449at7088	SUPER_3	1899126.0	M8	self
1451at7088	SUPER_176	1481370.5	M1	self
1461at7088	SUPER_126	1504688.0	M13	self
1463at7088	SUPER_137	950304.0	M11	self
1465at7088	SUPER_58	866511.0	M3	self
1468at7088	SUPER_42	408895.0	M31	self
1469at7088	SUPER_148	190446.5	M18	self
1472at7088	SUPER_10	2604094.5	M22	self
1473at7088	SUPER_16	2659568.0	M5	self
1488at7088	SUPER_16	1353387.0	M5	self
1489at7088	SUPER_172	1659776.0	M6	self
1490at7088	SUPER_119	1413708.0	M2	self
1496at7088	SUPER_75	1867883.0	M28	self
1500at7088	SUPER_124	1761813.0	M4	self
1501at7088	SUPER_170	476051.5	M1	self
1503at7088	SUPER_49	2383146.0	M3	self
1504at7088	SUPER_90	2320239.0	M5	self
1506at7088	SUPER_227	229345.5	M10	self
1508at7088	SUPER_87	2374258.5	M10	self
1509at7088	SUPER_68	2177034.0	M25	self
1510at7088	SUPER_145	1580314.0	M8	self
1511at7088	SUPER_49	2343166.0	M3	self
1514at7088	SUPER_202	891851.0	M1	self
1515at7088	SUPER_112	99208.0	M1	self
1519at7088	SUPER_130	12156.5	M18	self
1523at7088	SUPER_194	84522.0	M1	self
1525at7088	SUPER_114	1359398.5	M3	self
1530at7088	SUPER_3	72847.5	M8	self
1531at7088	SUPER_127	1555244.0	M5	self
1537at7088	SUPER_53	2331326.5	M1	self
1543at7088	SUPER_31	642790.5	M2	self
1545at7088	SUPER_77	2408880.0	M29	self
1547at7088	SUPER_123	1085407.5	M9	self
1549at7088	SUPER_141	1479201.0	M23	self
1550at7088	SUPER_203	829753.0	M1	self
1551at7088	SUPER_195	1461532.0	M15	self
1553at7088	SUPER_13	2733465.5	M28	self
1557at7088	SUPER_81	143001.0	M11	self
1558at7088	SUPER_80	114001.5	M7	self
1562at7088	SUPER_78	581013.0	M7	self
1564at7088	SUPER_8	1617565.0	M13	self
1565at7088	SUPER_78	2560176.0	M7	self
1567at7088	SUPER_224	644450.0	M14	self
1568at7088	SUPER_81	1826842.0	M11	self
1571at7088	SUPER_31	2047421.0	M2	self
1574at7088	SUPER_58	1227095.5	M3	self
1576at7088	SUPER_99	232283.0	M17	self
1577at7088	SUPER_103	2207005.5	M26	self
1586at7088	SUPER_61	1999255.5	M9	self
1587at7088	SUPER_82	790059.0	M12	self
1591at7088	SUPER_47	2451255.0	M14	self
1592at7088	SUPER_Z2	8096507.0	M16	self
1594at7088	SUPER_87	2281562.0	M10	self
1595at7088	SUPER_212	158061.5	M3	self
1596at7088	SUPER_39	569578.0	M15	self
1600at7088	SUPER_14	2553417.5	M11	self
1601at7088	SUPER_179	664242.5	M7	self
1605at7088	SUPER_115	2010983.0	M3	self
1606at7088	SUPER_26	1155025.5	M22	self
1607at7088	SUPER_16	2918269.5	M5	self
1608at7088	SUPER_173	1440928.5	M14	self
1609at7088	SUPER_37	464604.5	M5	self
1613at7088	SUPER_185	389255.5	M15	self
1614at7088	SUPER_152	1835111.5	M8	self
1619at7088	SUPER_117	1361248.0	M10	self
1623at7088	SUPER_47	2400520.5	M14	self
1625at7088	SUPER_177	1021307.0	M1	self
1626at7088	SUPER_51	1366988.5	M30	self
1636at7088	SUPER_49	129137.0	M3	self
1637at7088	SUPER_218	1114890.5	M9	self
1644at7088	SUPER_1	3449027.0	M20	self
1645at7088	SUPER_9	2475718.5	M21	self
1647at7088	SUPER_210	1032545.5	M2	self
1648at7088	SUPER_176	1132216.5	M1	self
1650at7088	SUPER_84	1447107.0	M23	self
1660at7088	SUPER_102	1246714.0	M15	self
1661at7088	SUPER_2	3396990.5	M1	self
1662at7088	SUPER_Z1	18629212.5	MZ	self
1665at7088	SUPER_53	2271780.0	M1	self
1667at7088	SUPER_2	3506560.5	M1	self
1670at7088	SUPER_96	2053152.5	M17	self
1678at7088	SUPER_14	1959636.5	M11	self
1679at7088	SUPER_73	1669718.5	M6	self
1681at7088	SUPER_19	2488434.5	M6	self
1682at7088	SUPER_15	1289139.5	M2	self
1683at7088	SUPER_162	1123478.0	M9	self
1684at7088	SUPER_196	802811.5	M19	self
1687at7088	SUPER_60	1423832.5	M15	self
1693at7088	SUPER_26	191817.0	M22	self
1695at7088	SUPER_44	2002050.5	M22	self
1696at7088	SUPER_18	2596336.5	M15	self
1700at7088	SUPER_53	1004432.0	M1	self
1701at7088	SUPER_88	468135.0	M15	self
1705at7088	SUPER_9	2975650.0	M21	self
1707at7088	SUPER_45	823422.0	M9	self
1709at7088	SUPER_Z1	29375645.0	MZ	self
1711at7088	SUPER_131	708531.0	M23	self
1718at7088	SUPER_113	1820095.0	M2	self
1723at7088	SUPER_136	1981431.5	M15	self
1724at7088	SUPER_207	688041.0	M2	self
1728at7088	SUPER_154	1829369.5	M2	self
1729at7088	SUPER_28	1350134.0	M22	self
1731at7088	HAP1_SCAFFOLD_726	7719.0	M19	self
1734at7088	SUPER_6	3970110.5	M17	self
1735at7088	SUPER_84	2106867.5	M23	self
1738at7088	SUPER_14	300289.5	M11	self
1742at7088	SUPER_191	1069992.0	M1	self
1744at7088	SUPER_110	400488.0	M4	self
1745at7088	SUPER_56	1044414.5	M18	self
1746at7088	SUPER_13	301878.5	M28	self
1750at7088	SUPER_58	2195296.0	M3	self
1752at7088	SUPER_78	321572.5	M7	self
1753at7088	SUPER_7	244641.5	M8	self
1758at7088	SUPER_217	338902.0	M26	M26
1760at7088	SUPER_48	388579.5	M27	self
1761at7088	SUPER_153	1814768.0	M4	self
1764at7088	SUPER_23	979778.0	M12	self
1768at7088	SUPER_73	249711.5	M6	self
